user,time,lat,lon,poi,user_id,poi_id,hour
982,2010-09-24 22:42:57+00:00,28.3716912253,-81.3389217854,158281.0,800,20506,22
1148,2010-08-26 19:02:49+00:00,33.88276928,-84.46837019,206496.0,937,23843,19
2027,2010-10-17 01:13:45+00:00,51.355420165,6.6424396634,224755.0,1604,25136,1
1108,2009-11-24 19:43:37+00:00,21.3170680667,-157.87101715,107262.0,907,16340,19
6152,2010-03-19 05:50:33+00:00,30.266895,-97.7396629,674375.0,4495,44256,5
4299,2010-03-02 03:21:08+00:00,45.5273782333,-122.68492375,39085.0,3286,7278,3
5066,2009-12-10 17:16:59+00:00,51.8065981124,10.3573715687,58895.0,3822,10602,17
6353,2009-10-11 06:28:49+00:00,37.4248621387,-122.1454080548,33577.0,4631,6176,6
1440,2010-09-10 01:09:33+00:00,21.2774214167,-157.78695895,96798.0,1155,15285,1
3336,2010-07-20 17:08:41+00:00,37.616052767,-122.38378055,1349885.0,2644,60446,17
4560,2010-03-14 07:19:38+00:00,30.267801051,-97.7384385467,81262.0,3460,13541,7
3158,2010-02-27 19:37:56+00:00,39.201016,-77.248247,99067.0,2495,15498,19
3425,2010-03-11 12:56:41+00:00,41.78972172,-87.74264776,684838.0,2709,44587,12
1994,2010-08-27 08:02:22+00:00,52.4019410288,4.6174442768,937471.0,1584,51812,8
3186,2010-08-10 07:53:37+00:00,33.6584314289,-118.0007358148,196556.0,2517,23161,7
4906,2010-01-20 01:35:17+00:00,34.1368328188,-118.351584971,243363.0,3726,26345,1
226,2010-05-16 14:30:48+00:00,40.7519129,-73.9939381833,1103098.0,193,55647,14
8699,2010-10-02 17:31:34+00:00,37.779693434,-122.2760162184,139084.0,5784,18970,17
556,2009-11-07 23:12:27+00:00,45.5265970833,-122.6842148333,25863.0,473,4470,23
6424,2010-10-12 03:06:15+00:00,35.42285785,-108.3127904167,90403.0,4674,14574,3
282,2010-09-17 18:04:48+00:00,32.7831268311,-96.7835083008,40555.0,239,7567,18
5209,2009-12-16 20:27:25+00:00,29.6059657667,-95.1444485,69619.0,3917,12101,20
170,2010-08-19 01:06:27+00:00,33.69553327,-117.76436051,2015642.0,144,65260,1
3222,2010-06-27 22:54:07+00:00,32.7845488,-96.6261105667,718071.0,2545,45742,22
3842,2010-10-07 18:52:28+00:00,30.293497686,-97.7421560884,1018375.0,2993,53825,18
6903,2010-08-24 07:32:53+00:00,52.4791174,13.3519686167,124134.0,4939,17835,7
3160,2010-06-18 17:32:48+00:00,32.7801791167,-96.7992183667,565086.0,2497,40547,17
1148,2010-10-21 14:50:09+00:00,33.47961348,-81.97136437,1567307.0,937,64167,14
3631,2009-12-17 02:31:50+00:00,32.98748015,-96.8539237833,20564.0,2860,3167,2
4231,2010-03-17 05:30:58+00:00,37.7786746667,-122.2283965167,711328.0,3232,45516,5
7108,2010-08-11 15:31:32+00:00,51.926444431,4.4409012794,172843.0,5043,21582,15
564,2010-09-07 23:41:35+00:00,30.2163366104,-97.7986246347,44310.0,481,8232,23
1762,2010-04-07 18:09:57+00:00,39.9714074833,-75.1969435167,854001.0,1402,49611,18
2980,2010-01-17 00:31:10+00:00,33.8095511795,-117.9189741611,45896.0,2356,8519,0
6889,2010-01-09 19:15:54+00:00,32.9491683938,-96.8032806503,329488.0,4930,30911,19
4520,2009-11-26 17:21:55+00:00,38.7161633559,-9.1523650289,134883.0,3429,18705,17
8954,2010-08-11 06:39:12+00:00,38.7849271734,-90.5268592662,115887.0,5929,17109,6
4756,2010-01-28 03:26:51+00:00,30.2403280667,-97.7849174167,140207.0,3608,19091,3
1269,2010-07-17 12:40:59+00:00,40.9325108,-74.0698999167,146215.0,1032,19489,12
6207,2010-01-23 06:11:57+00:00,37.7440313167,-122.4219075833,165013.0,4530,20975,6
3193,2010-03-22 00:09:17+00:00,47.6396885734,-122.0780157258,641665.0,2522,43045,0
753,2010-08-05 00:38:54+00:00,37.7830932,-122.2745894167,433464.0,631,35686,0
584,2010-10-13 17:28:06+00:00,35.5610241667,-97.5316393,214028.0,498,24357,17
7914,2010-04-10 01:08:56+00:00,30.2862345637,-97.74497509,13690.0,5373,1593,1
734,2010-03-21 16:06:12+00:00,-33.87981075,18.4986466333,588254.0,614,41321,16
486,2010-03-12 23:04:31+00:00,30.2795082847,-97.7264785767,10743.0,414,783,23
5634,2010-03-15 01:40:08+00:00,37.7447781848,-122.4204105321,201048.0,4177,23475,1
4994,2009-12-13 16:31:08+00:00,43.6388914833,-79.3826078,142470.0,3784,19226,16
167,2010-05-01 14:41:32+00:00,50.8259515386,-0.1607542348,1045705.0,142,54439,14
7406,2010-07-26 15:25:41+00:00,37.3318803266,-122.0296311378,8947.0,5179,2,15
1176,2010-04-27 04:07:24+00:00,36.09937575,-115.2245364333,342463.0,961,31552,4
5600,2010-06-12 20:01:54+00:00,45.6208430667,-122.5047828,533942.0,4157,39480,20
1075,2010-09-06 15:26:32+00:00,39.2851016093,-76.5813869947,213102.0,880,24282,15
619,2010-09-18 12:08:32+00:00,35.4370630264,139.5695695281,802877.0,525,48257,12
416,2010-04-06 20:38:02+00:00,37.7736612239,-122.4393307856,10798.0,353,813,20
5575,2010-06-27 23:40:38+00:00,38.7460949,-121.2749386833,241668.0,4145,26223,23
5331,2010-03-13 07:42:17+00:00,30.2690844209,-97.7422392368,39473.0,4004,7358,7
4244,2010-04-11 06:48:02+00:00,37.7794153515,-122.4235334158,192704.0,3243,22934,6
6594,2010-04-02 01:32:30+00:00,33.99155425,-118.4695077667,249715.0,4766,26739,1
4817,2010-02-20 20:03:17+00:00,39.9534442667,-75.1920526833,375537.0,3657,33188,20
4902,2009-12-07 23:43:06+00:00,40.74154371,-74.0005123,157731.0,3722,20458,23
3222,2010-06-18 16:56:32+00:00,32.7924245648,-97.2728204727,491105.0,2545,37936,16
347,2010-07-12 03:13:15+00:00,37.6163560649,-122.3861503601,19542.0,296,2951,3
3003,2010-08-05 15:28:46+00:00,48.8721126051,2.3078745604,841842.0,2370,49336,15
2404,2010-02-04 04:08:20+00:00,34.02043575,-118.4787515833,86742.0,1889,14127,4
2413,2010-09-07 15:50:29+00:00,33.08558732,-117.26871663,1021266.0,1897,53909,15
3391,2010-08-14 18:28:11+00:00,34.7554007667,-92.4144704167,60860.0,2684,10894,18
6199,2009-12-19 02:55:25+00:00,37.3772430667,-122.0642808667,232588.0,4526,25677,2
3460,2010-08-06 02:27:42+00:00,-6.243245067,106.87639315,1564450.0,2740,64133,2
1488,2010-06-05 22:20:13+00:00,29.9534413366,-90.0697741282,312602.0,1193,30066,22
7036,2010-08-13 09:58:39+00:00,52.4811467,-2.1133817,295673.0,5006,29134,9
4714,2010-05-27 15:20:55+00:00,42.3666420527,-71.0169506349,14128.0,3579,1696,15
6336,2010-06-09 19:02:14+00:00,49.2752668671,-123.1235325336,94515.0,4619,15037,19
3330,2010-10-11 03:53:08+00:00,34.0614441063,-118.3113415107,58423.0,2638,10552,3
4904,2010-07-24 20:09:48+00:00,30.2637747742,-97.7706599236,9263.0,3724,162,20
4893,2010-02-24 00:39:05+00:00,33.52611115,-86.7206139,385723.0,3714,33655,0
6566,2010-08-15 22:25:21+00:00,34.0734129064,-118.2402169704,9884.0,4749,424,22
5946,2010-01-05 18:06:45+00:00,43.1973387,-77.5951392667,316374.0,4365,30276,18
6055,2010-08-02 04:26:09+00:00,35.5508485,-97.6218550667,565041.0,4431,40545,4
9395,2010-08-24 01:05:25+00:00,40.7260554323,-73.998670578,432271.0,6130,35621,1
434,2010-03-14 11:12:14+00:00,30.2838419698,-97.7421587706,237771.0,367,25987,11
2462,2010-09-17 02:50:13+00:00,32.8924234,-97.10120675,30539.0,1927,5535,2
5257,2010-10-07 20:33:57+00:00,37.79973965,-122.4231492,173855.0,3955,21627,20
1922,2010-09-10 14:59:47+00:00,32.7459199,-97.4372914333,396636.0,1527,34129,14
551,2010-09-04 04:05:18+00:00,31.8559171948,-102.4106025696,88827.0,469,14399,4
1298,2010-10-03 23:40:07+00:00,37.91030565,-122.06111602,1221996.0,1053,58158,23
3914,2010-02-04 18:59:12+00:00,30.1649333553,-97.7898859978,144830.0,3041,19414,18
587,2010-04-21 16:06:16+00:00,30.2764877946,-97.7477324009,75008.0,501,12779,16
533,2010-05-24 13:45:59+00:00,32.78412565,-96.7989957833,714733.0,452,45624,13
570,2010-05-02 16:18:02+00:00,39.03365135,-94.5931863667,14451.0,487,1751,16
2572,2010-01-06 00:48:58+00:00,36.5886031861,-84.1060066223,331384.0,2013,31016,0
9631,2010-01-28 17:19:36+00:00,30.3096826008,-81.6548967361,55094.0,6248,10067,17
6078,2010-07-17 15:32:26+00:00,33.9072016167,-84.3592307833,156039.0,4445,20330,15
6104,2010-10-19 22:47:35+00:00,39.01388555,-94.5885548239,986675.0,4463,53018,22
691,2010-10-18 15:52:38+00:00,40.6899282331,-80.1116791361,574556.0,577,40882,15
120,2009-10-15 13:50:05+00:00,50.6357356106,3.0670014024,27426.0,102,4849,13
2113,2010-07-15 18:16:00+00:00,50.9483225295,6.9441640377,130452.0,1672,18349,18
741,2010-08-18 21:34:41+00:00,42.4178771612,-71.1576630641,264184.0,621,27558,21
182,2009-10-07 19:53:33+00:00,40.7481536865,-74.0077590942,39670.0,155,7390,19
9097,2010-09-19 03:39:08+00:00,26.4632881112,-80.0733482838,43615.0,5994,8124,3
7356,2010-10-03 18:55:58+00:00,37.7586116415,-122.4167382717,172785.0,5163,21578,18
119,2010-06-29 19:22:23+00:00,26.19147165,-80.1386757833,114035.0,101,16942,19
621,2010-10-19 10:18:35+00:00,51.20042902,5.98707532,532027.0,527,39411,10
1307,2010-07-11 21:18:27+00:00,38.26196199,-122.05803425,943079.0,1060,51964,21
4669,2009-11-17 16:17:01+00:00,37.7893447162,-122.4014818668,18449.0,3547,2722,16
1400,2010-06-27 11:08:48+00:00,59.388293833,18.28657055,1234472.0,1127,58404,11
4545,2010-02-25 23:29:03+00:00,35.257606807,-81.1123049563,447367.0,3450,36281,23
3985,2009-12-30 23:38:04+00:00,30.4810958117,-97.6593053341,61082.0,3082,10921,23
2269,2010-10-14 13:55:36+00:00,57.6945901923,11.9893455505,119808.0,1783,17447,13
3155,2010-07-13 10:54:10+00:00,30.4413192,-97.747732,664126.0,2492,43780,10
4522,2009-12-26 22:20:17+00:00,32.9167110667,-117.1198331167,129138.0,3431,18235,22
1654,2010-10-01 19:50:53+00:00,42.5235857031,-70.8909451962,67917.0,1320,11868,19
7166,2010-07-16 06:43:37+00:00,-34.9707947,138.6089797833,189029.0,5079,22662,6
2404,2010-01-22 18:28:45+00:00,34.0168110338,-118.4569501877,431301.0,1889,35579,18
3158,2010-03-12 12:49:26+00:00,35.2198882723,-80.9448494641,170250.0,2495,21366,12
4815,2009-12-23 22:23:45+00:00,37.6490510111,-122.4914324284,209706.0,3655,24046,22
969,2010-07-09 16:03:38+00:00,50.8234376073,-0.1449036598,39231.0,789,7306,16
414,2010-08-21 23:06:47+00:00,35.2523964643,-106.6508638859,866051.0,351,49943,23
488,2010-02-24 18:33:51+00:00,39.0528237667,-94.59031105,8938.0,416,1,18
1725,2010-09-19 23:34:23+00:00,35.516557267,-97.518464433,1214797.0,1369,58045,23
273,2010-06-19 13:57:24+00:00,38.9312050152,-94.409122467,206563.0,232,23851,13
9591,2010-09-02 10:16:02+00:00,32.9216712,-96.973222,21943.0,6224,3474,10
8075,2010-02-27 02:46:14+00:00,32.7805727177,-96.7986595631,202861.0,5438,23618,2
1087,2010-08-06 13:00:02+00:00,51.5318410147,-0.1264071465,22036.0,891,3493,13
1011,2010-10-03 00:00:01+00:00,33.52384985,-117.154122944,1451804.0,825,62292,0
205,2010-05-02 06:40:13+00:00,21.3791146549,-157.9294672608,133523.0,174,18646,6
3141,2010-10-03 01:02:04+00:00,30.2414345667,-97.75887965,9448.0,2482,267,1
1395,2010-09-20 15:57:51+00:00,53.2113014832,6.5673458576,627678.0,1125,42591,15
3633,2010-03-23 23:36:16+00:00,41.7615188483,-88.1531829834,724881.0,2862,45985,23
6055,2010-03-13 23:49:17+00:00,38.9339623833,-104.79979055,553284.0,4431,40111,23
3988,2010-03-24 13:13:21+00:00,30.2586223817,-97.744256258,111569.0,3083,16704,13
430,2010-03-31 01:04:26+00:00,45.5272527333,-122.6945210667,54771.0,365,10019,1
1406,2010-10-08 18:45:30+00:00,40.37195696,-73.972819038,1537839.0,1132,63750,18
2562,2010-10-04 12:51:10+00:00,43.0778326993,-87.8785647016,461985.0,2005,36894,12
1247,2010-07-30 15:26:02+00:00,53.4784635833,-2.2377659667,568126.0,1015,40659,15
7122,2010-07-02 22:21:44+00:00,32.5111971833,-92.1632796667,292641.0,5051,29001,22
7389,2010-07-07 17:46:40+00:00,37.7840118167,-122.3918873,1150098.0,5175,56658,17
3102,2010-07-21 09:41:22+00:00,60.1641909333,24.9683189167,822136.0,2449,48791,9
5179,2009-10-22 18:04:29+00:00,32.9622623775,-97.0361208916,27723.0,3892,4925,18
4251,2010-09-23 17:15:47+00:00,37.7770878167,-122.40837105,32870.0,3249,6035,17
1281,2010-10-15 08:46:25+00:00,51.0228525941,5.4647648335,75975.0,1041,12897,8
6454,2009-10-21 00:16:06+00:00,35.4749801667,-97.5195946333,24650.0,4691,4126,0
2704,2010-07-18 02:05:32+00:00,33.7873694408,-84.3827628559,33294.0,2127,6133,2
3964,2010-07-04 20:43:16+00:00,47.6500186667,-122.3516899,1115302.0,3069,55889,20
2596,2010-09-29 23:54:27+00:00,43.1801674,-79.255978183,2716178.0,2036,66107,23
3531,2010-03-30 20:01:22+00:00,37.787057684,-122.4029491516,50376.0,2790,9290,20
8300,2010-07-09 22:44:09+00:00,38.798193607,-77.06224034,1339540.0,5543,60275,22
898,2010-09-24 03:07:12+00:00,37.3274005833,-121.9316132,521922.0,738,39063,3
2143,2010-04-01 17:57:54+00:00,34.9368890167,-120.4201286833,298620.0,1696,29296,17
2217,2010-09-17 14:25:11+00:00,47.5983284386,-122.3280000687,127731.0,1747,18109,14
416,2010-03-22 03:26:27+00:00,37.776542941,-122.424916327,53528.0,353,9826,3
3253,2010-08-03 18:19:03+00:00,32.241914404,-80.6933516264,1552529.0,2574,63963,18
4824,2009-11-30 06:30:07+00:00,37.7673923411,-122.3908771622,32917.0,3662,6043,6
222,2010-03-27 00:40:50+00:00,37.793727236,-122.3931370154,68349.0,189,11937,0
234,2010-04-29 20:14:22+00:00,37.7871147933,-122.4043571949,191226.0,198,22790,20
4994,2009-12-16 14:13:58+00:00,43.6451205383,-79.3944382668,214794.0,3784,24424,14
7777,2010-03-13 06:23:07+00:00,30.26780605,-97.74154185,9222.0,5329,124,6
3684,2010-08-14 03:09:34+00:00,30.2668906357,-97.7456858754,9223.0,2895,125,3
4860,2010-08-13 22:45:14+00:00,33.673417,-117.830891,1030410.0,3688,54117,22
2065,2010-07-28 12:59:12+00:00,40.7309907675,-74.0647011995,1338712.0,1638,60258,12
2704,2010-09-21 17:15:39+00:00,38.91417133,-77.04553896,656663.0,2127,43530,17
532,2010-03-28 07:58:15+00:00,48.1689192667,11.56271525,367544.0,451,32832,7
1440,2010-09-01 17:04:45+00:00,49.2799474333,-123.11784975,161673.0,1155,20727,17
5427,2010-07-04 15:44:08+00:00,38.2416740333,-85.54556355,1059784.0,4053,54735,15
6195,2009-11-14 23:18:55+00:00,37.8023625614,-122.4058270454,9060.0,4523,34,23
8133,2010-01-24 21:51:09+00:00,34.7688558833,-92.3357084833,383185.0,5471,33559,21
1075,2010-10-02 15:33:10+00:00,38.9168097667,-76.9939678167,842812.0,880,49353,15
868,2010-09-15 01:15:25+00:00,40.7503537066,-73.9929306507,623366.0,716,42436,1
3446,2010-04-30 04:17:14+00:00,33.8116014,-117.9200138167,275015.0,2728,28097,4
4680,2009-10-22 15:46:30+00:00,37.7215860978,-122.4474549294,15801.0,3555,2081,15
6282,2010-06-01 20:03:39+00:00,40.0178353086,-105.2794370055,22302.0,4580,3557,20
633,2010-05-24 03:47:28+00:00,35.2458049333,-91.77469755,69622.0,538,12103,3
177,2009-12-29 17:38:29+00:00,37.778313148,-122.3920083046,56356.0,150,10231,17
893,2010-09-17 19:20:21+00:00,42.2423825005,-87.9499285311,651420.0,734,43376,19
6387,2010-10-06 01:05:17+00:00,37.4443257833,-122.1619457333,120869.0,4652,17566,1
3252,2010-08-14 15:23:28+00:00,42.3895030499,-71.1412811279,148015.0,2573,19683,15
3222,2010-06-20 07:30:01+00:00,32.7924721667,-97.3494664667,724228.0,2545,45957,7
3769,2010-03-26 14:42:06+00:00,30.2560831536,-97.7396643162,783958.0,2949,47694,14
7614,2010-03-01 18:31:43+00:00,37.7889690499,-122.3898034848,612200.0,5259,42112,18
5234,2010-08-16 03:37:41+00:00,40.7862280278,-111.9822263718,34041.0,3935,6286,3
3350,2010-04-30 05:40:02+00:00,40.7462228233,-74.0281299001,1014568.0,2654,53705,5
1414,2010-08-09 20:48:16+00:00,30.3829552167,-91.57407215,47388.0,1138,8767,20
3418,2010-09-23 02:58:07+00:00,32.952075,-96.721083,1247537.0,2703,58691,2
2247,2010-08-10 04:29:20+00:00,32.565308183,-97.214506283,1503442.0,1768,63213,4
7613,2010-10-19 20:34:36+00:00,44.9484155667,-93.3501492,104987.0,5258,16134,20
5397,2010-02-13 21:14:16+00:00,47.6156454699,-122.2033202648,132817.0,4036,18541,21
3120,2010-09-18 15:19:06+00:00,38.7503638833,-77.4719248333,1123701.0,2463,56075,15
3777,2010-03-28 18:53:56+00:00,32.32584815,-110.9285547667,818946.0,2956,48680,18
1400,2010-10-06 12:02:59+00:00,59.2831199333,18.5949161333,572826.0,1127,40838,12
4888,2009-09-14 17:48:38+00:00,32.8823565333,-96.96291375,22681.0,3710,3650,17
3505,2010-08-04 15:20:28+00:00,37.0981814425,-75.9695148468,402935.0,2775,34408,15
4486,2009-12-31 06:18:51+00:00,37.9818512,-87.4735729833,120976.0,3405,17581,6
3742,2010-06-15 22:22:38+00:00,30.264446825,-97.74104975,1060929.0,2930,54772,22
6843,2009-12-05 01:03:35+00:00,49.0099375228,8.3845424652,95365.0,4905,15107,1
4632,2010-05-02 06:32:46+00:00,32.4405509667,-95.1365804667,61604.0,3519,11004,6
7729,2010-05-30 02:09:54+00:00,39.8821607667,-86.0703827,455343.0,5308,36606,2
9301,2010-08-24 02:35:33+00:00,32.8381341667,-96.7756115333,24079.0,6081,4001,2
4586,2010-01-17 18:11:26+00:00,30.1659162667,-81.64734085,402463.0,3480,34386,18
2927,2010-08-14 15:00:24+00:00,33.6386643,-84.42929275,189287.0,2312,22668,15
6739,2010-03-06 15:47:15+00:00,30.2795831833,-97.7594679667,15678.0,4842,2054,15
4738,2010-07-08 00:41:31+00:00,37.2868646799,-121.9461402797,42009.0,3593,7840,0
2745,2010-04-24 18:06:19+00:00,38.78118294,-121.2700054,281282.0,2159,28431,18
8098,2010-08-10 02:54:45+00:00,33.8248639833,-117.95865175,226163.0,5450,25244,2
3203,2010-10-11 22:21:53+00:00,42.3720467,-71.1206388333,10220.0,2531,557,22
3360,2010-08-20 05:39:17+00:00,30.6113042127,-96.3180828094,976580.0,2664,52785,5
6155,2010-08-19 22:34:58+00:00,30.2493640765,-97.7494704723,11368.0,4497,940,22
216,2010-02-25 14:39:13+00:00,36.07653343,-115.14589017,420644.0,184,35117,14
95,2010-10-12 23:16:30+00:00,39.9338235333,-105.0903089667,93357.0,80,14915,23
4785,2010-02-20 16:24:17+00:00,51.5277918387,-0.1332358597,256899.0,3629,27140,16
2,2010-08-26 02:03:46+00:00,34.0527499537,-118.2558458757,330234.0,2,30954,2
442,2010-07-23 16:50:20+00:00,40.07406395,-75.20251905,1488393.0,374,62960,16
4966,2010-07-28 19:33:53+00:00,45.4891319667,-122.8133786,396836.0,3767,34147,19
1085,2010-10-17 16:20:20+00:00,38.9172131833,-76.9655528167,2298716.0,889,65635,16
540,2010-01-17 20:55:30+00:00,35.9433477922,-78.5498321056,26772.0,459,4693,20
4730,2010-09-02 15:41:30+00:00,33.4292742,-86.71010398,422377.0,3588,35211,15
1341,2010-09-26 07:47:59+00:00,35.689479,139.709611,3322440.0,1092,66794,7
2465,2010-08-30 13:55:19+00:00,33.3985123242,-112.1299624443,1258363.0,1930,58912,13
2027,2010-08-14 12:27:43+00:00,51.4909365624,6.7449402809,417667.0,1604,35007,12
4657,2010-10-13 10:52:55+00:00,33.0254328167,-96.84616125,340304.0,3537,31424,10
3486,2010-05-21 13:27:41+00:00,59.2865130667,11.0970753167,89689.0,2760,14478,13
1715,2010-07-25 16:40:48+00:00,52.3784374683,4.8783625198,573198.0,1362,40848,16
3999,2010-04-06 00:53:18+00:00,45.47123775,-73.5628565167,366514.0,3093,32773,0
382,2010-07-16 11:05:26+00:00,52.7322717167,-1.1052967333,459185.0,326,36776,11
4663,2010-01-30 06:56:10+00:00,33.8411672022,-84.3753044011,476148.0,3542,37395,6
3446,2010-06-12 20:39:42+00:00,47.5483002167,-122.0558714333,603571.0,2728,41815,20
4603,2010-07-12 12:11:54+00:00,51.4711990231,-0.4536151886,22833.0,3494,3696,12
8343,2010-09-30 23:37:17+00:00,30.2555728,-97.7620117,116478.0,5571,17175,23
1359,2010-06-26 16:46:24+00:00,43.656442064,-79.451827487,1339924.0,1103,60285,16
333,2009-12-13 21:21:52+00:00,37.4522114771,-122.1800863315,62600.0,282,11140,21
551,2010-08-14 16:14:18+00:00,32.7594009,-96.99687165,265236.0,469,27624,16
5767,2010-08-08 22:46:00+00:00,30.27195745,-97.7541688167,23257.0,4266,3791,22
6165,2010-07-27 17:44:52+00:00,40.7837605333,-89.6031188833,13402.0,4505,1522,17
1909,2010-03-12 17:40:53+00:00,37.6163560649,-122.3861503601,19542.0,1516,2951,17
8418,2010-02-03 22:08:37+00:00,25.6906222852,-80.3121829033,30769.0,5609,5590,22
4958,2010-10-08 08:41:00+00:00,50.71483933,-3.4769718,3216661.0,3764,66685,8
5994,2010-08-05 21:55:15+00:00,49.2851346731,-123.1254851818,1172684.0,4396,57140,21
4820,2010-10-03 18:42:51+00:00,44.8851729168,-93.2126641273,971402.0,3659,52656,18
4380,2010-10-02 00:45:59+00:00,37.4843673617,-122.2261352546,29888.0,3340,5407,0
178,2010-10-19 00:27:25+00:00,29.9559824667,-95.5884452167,739058.0,151,46445,0
6903,2010-08-12 20:21:14+00:00,48.7721715201,9.1810727119,69444.0,4939,12082,20
7829,2010-09-20 07:08:20+00:00,52.3000077167,-0.7372668167,894681.0,5341,50661,7
312,2010-08-31 23:24:17+00:00,30.27579145,-97.7525719167,59824.0,263,10732,23
8171,2010-04-07 15:49:29+00:00,41.8944354667,-87.6305288667,573399.0,5485,40851,15
4761,2010-04-24 23:06:47+00:00,32.0294753167,-102.1316160167,139518.0,3612,19014,23
2845,2010-07-27 18:58:49+00:00,33.0996106596,-96.8128123017,530763.0,2243,39366,18
2791,2010-08-05 21:22:26+00:00,27.099221,-82.4299645,1563462.0,2195,64118,21
1394,2010-09-16 08:17:33+00:00,50.9230558146,7.0607757568,1423057.0,1124,61759,8
372,2010-09-12 16:00:01+00:00,40.143881,-74.060603,3594825.0,317,67076,16
442,2010-09-09 22:31:54+00:00,40.0992779863,-75.1757871636,997575.0,374,53305,22
4794,2010-03-18 03:36:24+00:00,30.2669320167,-97.7452216667,713060.0,3637,45586,3
3460,2010-07-01 13:29:33+00:00,-6.22589254,106.79847192,1070543.0,2740,54978,13
445,2010-04-25 03:16:57+00:00,36.1503625375,-86.8009650475,150606.0,377,19881,3
3478,2010-08-27 04:40:35+00:00,34.912360916,-82.306111066,1425416.0,2754,61792,4
1642,2010-04-06 06:15:53+00:00,59.912363036,10.7401857063,26888.0,1309,4718,6
7525,2010-08-01 02:10:08+00:00,37.7615082532,-122.4257665873,13338.0,5224,1509,2
796,2010-06-24 17:22:21+00:00,53.4713612326,-2.224332248,1143641.0,662,56500,17
677,2010-09-12 11:03:51+00:00,-33.904684691,18.420358893,3577232.0,569,67066,11
4757,2009-10-25 22:42:39+00:00,33.6986521833,-117.1551021167,53403.0,3609,9805,22
1388,2010-03-14 20:00:19+00:00,30.2655910207,-97.7404367924,99483.0,1121,15570,20
3193,2010-03-31 23:42:29+00:00,47.6662647833,-122.1022313167,16622.0,2522,2275,23
5601,2010-03-15 23:19:38+00:00,30.202252766,-97.6668691635,271871.0,4158,27941,23
9157,2010-08-14 21:06:20+00:00,32.7448462333,-117.1603596333,387640.0,6020,33737,21
1810,2010-09-17 22:07:01+00:00,19.42619445,-99.1869333333,864488.0,1442,49886,22
7995,2010-10-16 04:29:17+00:00,37.4312935667,-122.1607607667,516773.0,5402,38836,4
1552,2010-10-16 03:28:24+00:00,33.7743494917,-84.395813942,27411.0,1243,4844,3
3720,2010-04-10 21:55:42+00:00,42.3173208875,-72.6314865508,196035.0,2917,23116,21
2133,2009-12-18 00:29:49+00:00,34.2027370833,-118.5363916333,226049.0,1689,25231,0
7995,2010-05-05 23:33:28+00:00,37.4157003167,-122.12918075,31853.0,5402,5815,23
535,2010-09-22 12:58:20+00:00,30.2691029532,-97.7493953705,420315.0,454,35103,12
334,2010-05-26 00:44:48+00:00,30.2848078158,-97.7544593811,1172094.0,283,57128,0
4840,2010-08-28 03:53:11+00:00,32.8052802167,-96.8150405667,47921.0,3674,8848,3
1120,2010-09-30 23:06:05+00:00,37.800114308,-122.4398333436,63160.0,915,11226,23
930,2010-10-02 17:03:04+00:00,35.655549781,-97.482691895,4639327.0,763,68006,17
4187,2010-10-09 02:41:15+00:00,30.309074886,-97.743836038,1266146.0,3200,59060,2
4161,2010-07-19 00:17:57+00:00,26.4085195333,-80.1470206667,506465.0,3187,38475,0
494,2010-09-03 17:24:55+00:00,37.75593445,-122.4210179,235503.0,422,25844,17
3140,2010-09-19 15:30:56+00:00,36.2758150936,-94.2973065376,132245.0,2481,18482,15
476,2010-03-20 18:58:44+00:00,37.8104643667,-122.4766109333,24813.0,404,4168,18
2810,2010-03-14 23:06:48+00:00,30.2695119333,-97.73607015,9229.0,2213,131,23
3245,2010-06-04 23:03:15+00:00,33.9924680333,-118.4464300333,44716.0,2566,8315,23
539,2010-10-07 17:59:19+00:00,30.2551216587,-97.7452929318,93742.0,458,14962,17
439,2010-03-31 22:39:39+00:00,26.3291272333,-80.25238235,402359.0,372,34377,22
201,2010-04-16 18:56:52+00:00,37.7788813013,-122.3938429356,16375.0,170,2206,18
1400,2010-03-23 04:57:04+00:00,59.3815236635,18.0365037918,58951.0,1127,10609,4
3128,2010-01-18 00:26:58+00:00,37.3246140466,-121.9452153553,203016.0,2471,23630,0
7565,2010-04-27 01:24:19+00:00,37.7555135333,-122.4211461,35840.0,5240,6651,1
3360,2010-03-18 15:12:14+00:00,32.4544009333,-96.9783544833,663295.0,2664,43748,15
777,2010-08-18 23:09:36+00:00,36.0879333525,-115.1768875122,200504.0,646,23415,23
2818,2010-03-14 21:41:55+00:00,34.06367433,-118.35497367,561719.0,2221,40427,21
1940,2010-09-22 18:43:53+00:00,40.768239284,-73.9821557951,987780.0,1542,53050,18
6309,2009-11-28 17:33:51+00:00,40.1459146544,-82.9431622341,54584.0,4599,9967,17
4619,2010-08-20 17:34:04+00:00,39.0707773,-94.5853537,156589.0,3509,20364,17
661,2010-08-21 08:15:08+00:00,57.7071537126,11.9751271605,598209.0,561,41648,8
5734,2010-04-30 03:51:23+00:00,30.2700851599,-97.7360540628,9326.0,4241,198,3
1394,2010-08-02 15:40:53+00:00,49.4699886325,8.4827962802,180909.0,1124,22133,15
7759,2010-08-13 23:01:13+00:00,40.7236568276,-74.0088093281,179980.0,5324,22069,23
1729,2010-10-03 00:46:16+00:00,51.5774695889,-0.3221654892,387356.0,1373,33718,0
9202,2010-07-13 16:54:35+00:00,37.3924173167,-122.0728189333,115610.0,6039,17084,16
